Date		Time		Leq
09/11/2018	16:07:13	39.0
09/11/2018	16:07:13	40.0
09/11/2018	16:07:14	40.0
09/11/2018	16:07:15	40.0
09/11/2018	16:07:16	44.0
09/11/2018	16:07:16	40.0
09/11/2018	16:07:17	45.0
09/11/2018	16:07:18	41.0
09/11/2018	16:07:19	45.0
09/11/2018	16:07:20	40.0
09/11/2018	16:07:20	41.0
09/11/2018	16:07:21	40.0
09/11/2018	16:07:22	39.0
09/11/2018	16:07:22	41.0
09/11/2018	16:07:23	39.0
09/11/2018	16:07:24	47.0
09/11/2018	16:07:25	39.0
09/11/2018	16:07:25	39.0
09/11/2018	16:07:26	45.0
09/11/2018	16:07:27	40.0
09/11/2018	16:07:28	39.0
09/11/2018	16:07:28	39.0
09/11/2018	16:07:29	40.0
09/11/2018	16:07:30	40.0
09/11/2018	16:07:31	40.0
09/11/2018	16:07:31	46.0
09/11/2018	16:07:32	48.0
09/11/2018	16:07:33	41.0
09/11/2018	16:07:34	39.0
09/11/2018	16:07:34	38.0
09/11/2018	16:07:35	40.0
09/11/2018	16:07:36	39.0
09/11/2018	16:07:37	39.0
09/11/2018	16:07:37	40.0
09/11/2018	16:07:38	39.0
09/11/2018	16:07:39	40.0
09/11/2018	16:07:40	39.0
09/11/2018	16:07:40	42.0
09/11/2018	16:07:41	41.0
09/11/2018	16:07:42	40.0
09/11/2018	16:07:43	40.0
09/11/2018	16:07:43	40.0
09/11/2018	16:07:44	39.0
09/11/2018	16:07:45	39.0
09/11/2018	16:07:46	39.0
09/11/2018	16:07:46	39.0
09/11/2018	16:07:47	39.0
09/11/2018	16:07:48	41.0
09/11/2018	16:07:49	41.0
09/11/2018	16:07:49	40.0
09/11/2018	16:07:50	39.0
09/11/2018	16:07:51	39.0
09/11/2018	16:07:51	42.0
09/11/2018	16:07:52	44.0
09/11/2018	16:07:55	39.0
09/11/2018	16:07:56	42.0
09/11/2018	16:07:57	39.0
09/11/2018	16:07:58	39.0
09/11/2018	16:07:58	40.0
09/11/2018	16:07:59	40.0
09/11/2018	16:08:00	40.0
09/11/2018	16:08:01	40.0
09/11/2018	16:08:01	45.0
09/11/2018	16:08:02	38.0
09/11/2018	16:08:03	40.0
09/11/2018	16:08:04	42.0
09/11/2018	16:08:04	40.0
09/11/2018	16:08:05	40.0
09/11/2018	16:08:06	45.0
09/11/2018	16:08:07	39.0
09/11/2018	16:08:07	40.0
09/11/2018	16:08:08	41.0
09/11/2018	16:08:09	40.0
09/11/2018	16:08:10	39.0
09/11/2018	16:08:10	39.0
09/11/2018	16:08:11	40.0
09/11/2018	16:08:12	38.0
09/11/2018	16:08:12	40.0
09/11/2018	16:08:13	39.0
09/11/2018	16:08:14	39.0
09/11/2018	16:08:15	39.0
09/11/2018	16:08:15	42.0
